algorithm,params,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,race-accuracy,0-accuracy_over_1-accuracy,race-accuracyRatio,diff:1-accuracyto0-accuracy,race-accuracyDiff,0-accuracy,1-accuracy,sex-accuracy,0-accuracy_over_1-accuracy,sex-accuracyRatio,diff:1-accuracyto0-accuracy,sex-accuracyDiff,0-accuracy,1-accuracy,race-sex-accuracy,0-accuracy_over_1-1-accuracy,1-accuracy_over_1-1-accuracy,race-sex-accuracyRatio,diff:1-1-accuracyto0-accuracy,diff:1-1-accuracyto1-accuracy,race-sex-accuracyDiff,0-TPR,1-TPR,race-TPR,0-TPR_over_1-TPR,race-TPRRatio,diff:1-TPRto0-TPR,race-TPRDiff,0-TPR,1-TPR,sex-TPR,0-TPR_over_1-TPR,sex-TPRRatio,diff:1-TPRto0-TPR,sex-TPRDiff,0-TPR,1-TPR,race-sex-TPR,0-TPR_over_1-1-TPR,1-TPR_over_1-1-TPR,race-sex-TPRRatio,diff:1-1-TPRto0-TPR,diff:1-1-TPRto1-TPR,race-sex-TPRDiff,0-TNR,1-TNR,race-TNR,0-TNR_over_1-TNR,race-TNRRatio,diff:1-TNRto0-TNR,race-TNRDiff,0-TNR,1-TNR,sex-TNR,0-TNR_over_1-TNR,sex-TNRRatio,diff:1-TNRto0-TNR,sex-TNRDiff,0-TNR,1-TNR,race-sex-TNR,0-TNR_over_1-1-TNR,1-TNR_over_1-1-TNR,race-sex-TNRRatio,diff:1-1-TNRto0-TNR,diff:1-1-TNRto1-TNR,race-sex-TNRDiff,0-FPR,1-FPR,race-FPR,0-FPR_over_1-FPR,race-FPRRatio,diff:1-FPRto0-FPR,race-FPRDiff,0-FPR,1-FPR,sex-FPR,0-FPR_over_1-FPR,sex-FPRRatio,diff:1-FPRto0-FPR,sex-FPRDiff,0-FPR,1-FPR,race-sex-FPR,0-FPR_over_1-1-FPR,1-FPR_over_1-1-FPR,race-sex-FPRRatio,diff:1-1-FPRto0-FPR,diff:1-1-FPRto1-FPR,race-sex-FPRDiff,0-FNR,1-FNR,race-FNR,0-FNR_over_1-FNR,race-FNRRatio,diff:1-FNRto0-FNR,race-FNRDiff,0-FNR,1-FNR,sex-FNR,0-FNR_over_1-FNR,sex-FNRRatio,diff:1-FNRto0-FNR,sex-FNRDiff,0-FNR,1-FNR,race-sex-FNR,0-FNR_over_1-1-FNR,1-FNR_over_1-1-FNR,race-sex-FNRRatio,diff:1-1-FNRto0-FNR,diff:1-1-FNRto1-FNR,race-sex-FNRDiff,0-calibration+,1-calibration+,race-calibration+,0-calibration+_over_1-calibration+,race-calibration+Ratio,diff:1-calibration+to0-calibration+,race-calibration+Diff,0-calibration+,1-calibration+,sex-calibration+,0-calibration+_over_1-calibration+,sex-calibration+Ratio,diff:1-calibration+to0-calibration+,sex-calibration+Diff,0-calibration+,1-calibration+,race-sex-calibration+,0-calibration+_over_1-1-calibration+,1-calibration+_over_1-1-calibration+,race-sex-calibration+Ratio,diff:1-1-calibration+to0-calibration+,diff:1-1-calibration+to1-calibration+,race-sex-calibration+Diff,0-calibration-,1-calibration-,race-calibration-,0-calibration-_over_1-calibration-,race-calibration-Ratio,diff:1-calibration-to0-calibration-,race-calibration-Diff,0-calibration-,1-calibration-,sex-calibration-,0-calibration-_over_1-calibration-,sex-calibration-Ratio,diff:1-calibration-to0-calibration-,sex-calibration-Diff,0-calibration-,1-calibration-,race-sex-calibration-,0-calibration-_over_1-1-calibration-,1-calibration-_over_1-1-calibration-,race-sex-calibration-Ratio,diff:1-1-calibration-to0-calibration-,diff:1-1-calibration-to1-calibration-,race-sex-calibration-Diff
Kamishima-accuracy,eta=300.0,0.851203501,0.611401044,0.930186434,0.770793739,0.580220795,0.310118721,0.310118721,0.817745947,0.901932713,0.843017212,0.872474962,1.069886475,1.069886475,1.058915501,1.058915501,0.927409639,0.813632314,0.870520976,1.139838749,1.139838749,1.113777325,1.113777325,0.916605527,0.806370495,0.861488011,None,None,1,None,None,1,0.566037736,0.615620886,0.590829311,0.919458304,0.919458304,0.950416849,0.950416849,0.540682415,0.624170616,0.582426515,0.866241378,0.866241378,0.916511799,0.916511799,0.557620818,0.626216078,0.591918448,None,None,1,None,None,1,0.962025316,0.924270931,0.943148124,1.040847747,1.040847747,1.037754385,1.037754385,0.977543382,0.900086505,0.938814944,1.086054925,1.086054925,1.077456877,1.077456877,0.970994086,0.894067797,0.932530941,None,None,1,None,None,1,0.037974684,0.075729069,0.056851876,0.501454517,0.501454517,0.962245615,0.962245615,0.022456618,0.099913495,0.061185056,0.224760609,0.224760609,0.922543123,0.922543123,0.029005914,0.105932203,0.067469059,None,None,1,None,None,1,0.433962264,0.384379114,0.409170689,1.128995434,1.128995434,1.049583151,1.049583151,0.459317585,0.375829384,0.417573485,1.22214389,1.22214389,1.083488201,1.083488201,0.442379182,0.373783922,0.408081552,None,None,1,None,None,1,0.727272727,0.743902439,0.735587583,0.977645306,0.977645306,0.983370288,0.983370288,0.757352941,0.740303541,0.748828241,1.023030283,1.023030283,1.0170494,1.0170494,0.744416873,0.74211165,0.743264262,None,None,1,None,None,1,0.074675325,0.129375277,0.102025301,0.577199342,0.577199342,0.945300048,0.945300048,0.057414698,0.160040363,0.108727531,0.358751361,0.358751361,0.897374335,0.897374335,0.064568638,0.169098911,0.116833775,None,None,1,None,None,1
Kamishima-accuracy,eta=300.0,0.85150189,0.621073559,0.928372463,0.774723011,0.585189275,0.301321948,0.301321948,0.811226418,0.889700511,0.845480714,0.867590613,1.052301367,1.052301367,1.044219797,1.044219797,0.930875576,0.813501986,0.872188781,1.144281873,1.144281873,1.11737359,1.11737359,0.914893617,0.809704572,0.862299094,None,None,1,None,None,1,0.564655172,0.626806833,0.595731003,0.900843996,0.900843996,0.937848339,0.937848339,0.556818182,0.631530282,0.594174232,0.881696726,0.881696726,0.9252879,0.9252879,0.56635514,0.635858586,0.601106863,None,None,1,None,None,1,0.956024626,0.923461418,0.939743022,1.035262121,1.035262121,1.032563208,1.032563208,0.976231485,0.898403796,0.937317641,1.086628851,1.086628851,1.077827688,1.077827688,0.968786127,0.894091689,0.931438908,None,None,1,None,None,1,0.043975374,0.076538582,0.060256978,0.57455172,0.57455172,0.967436792,0.967436792,0.023768515,0.101596204,0.062682359,0.233950822,0.233950822,0.922172312,0.922172312,0.031213873,0.105908311,0.068561092,None,None,1,None,None,1,0.435344828,0.373193167,0.404268997,1.166540189,1.166540189,1.062151661,1.062151661,0.443181818,0.368469718,0.405825768,1.202763203,1.202763203,1.0747121,1.0747121,0.43364486,0.364141414,0.398893137,None,None,1,None,None,1,0.723756906,0.744924518,0.734340712,0.971584218,0.971584218,0.978832388,0.978832388,0.739622642,0.743603702,0.741613172,0.994646261,0.994646261,0.99601894,0.99601894,0.737226277,0.744529864,0.740878071,None,None,1,None,None,1,0.085016835,0.12596097,0.105488902,0.674945859,0.674945859,0.959055865,0.959055865,0.052173913,0.160620717,0.106397315,0.324826796,0.324826796,0.891553196,0.891553196,0.064732143,0.165064103,0.114898123,None,None,1,None,None,1
Kamishima-accuracy,eta=300.0,0.847423911,0.603105096,0.928798727,0.765951911,0.57134475,0.279981597,0.279981597,0.808108303,0.895701198,0.839490446,0.867595822,1.06695818,1.06695818,1.056210752,1.056210752,0.928440367,0.808372642,0.868406504,1.14853017,1.14853017,1.120067725,1.120067725,0.914087645,0.802660017,0.858373831,None,None,1,None,None,1,0.537383178,0.609225413,0.573304295,0.882076101,0.882076101,0.928157764,0.928157764,0.514367816,0.617375231,0.565871524,0.83315266,0.83315266,0.896992585,0.896992585,0.537428023,0.620291311,0.578859667,None,None,1,None,None,1,0.9593361,0.922991952,0.941164026,1.039376451,1.039376451,1.036344148,1.036344148,0.977754962,0.897835498,0.93779523,1.089013483,1.089013483,1.079919465,1.079919465,0.969869244,0.892892644,0.931380944,None,None,1,None,None,1,0.0406639,0.077008048,0.058835974,0.528047412,0.528047412,0.963655852,0.963655852,0.022245038,0.102164502,0.06220477,0.217737445,0.217737445,0.920080535,0.920080535,0.030130756,0.107107356,0.068619056,None,None,1,None,None,1,0.462616822,0.390774587,0.426695705,1.183845722,1.183845722,1.071842236,1.071842236,0.485632184,0.382624769,0.434128476,1.269212616,1.269212616,1.103007415,1.103007415,0.462571977,0.379708689,0.421140333,None,None,1,None,None,1,0.701219512,0.741525424,0.721372468,0.945644599,0.945644599,0.959694088,0.959694088,0.733606557,0.738938053,0.736272305,0.992784922,0.992784922,0.994668504,0.994668504,0.725388601,0.741296519,0.73334256,None,None,1,None,None,1,0.078884462,0.133096191,0.105990327,0.592687601,0.592687601,0.945788271,0.945788271,0.055849306,0.166398714,0.11112401,0.335635443,0.335635443,0.889450592,0.889450592,0.065973173,0.173833065,0.119903119,None,None,1,None,None,1
Kamishima-accuracy,eta=300.0,0.848020688,0.60725938,0.925677453,0.766468417,0.567616079,0.311524214,0.311524214,0.818939481,0.897845726,0.839698201,0.868771964,1.069248124,1.069248124,1.058147525,1.058147525,0.92175514,0.812656365,0.867205752,1.134249579,1.134249579,1.109098775,1.109098775,0.910930175,0.805532411,0.858231293,None,None,1,None,None,1,0.605809129,0.607417458,0.606613293,0.997352184,0.997352184,0.99839167,0.99839167,0.516042781,0.623676612,0.569859696,0.827420446,0.827420446,0.892366169,0.892366169,0.563506261,0.620179609,0.591842935,None,None,1,None,None,1,0.956594324,0.919893816,0.93824407,1.039896461,1.039896461,1.036700508,1.036700508,0.974350087,0.895908416,0.935129252,1.087555456,1.087555456,1.07844167,1.07844167,0.966514024,0.890944499,0.928729261,None,None,1,None,None,1,0.043405676,0.080106184,0.06175593,0.541851754,0.541851754,0.963299492,0.963299492,0.025649913,0.104091584,0.064870748,0.246416785,0.246416785,0.92155833,0.92155833,0.033485976,0.109055501,0.071270739,None,None,1,None,None,1,0.394190871,0.392582542,0.393386707,1.004096793,1.004096793,1.00160833,1.00160833,0.483957219,0.376323388,0.430140304,1.286014196,1.286014196,1.107633831,1.107633831,0.436493739,0.379820391,0.408157065,None,None,1,None,None,1,0.737373737,0.723599138,0.730486438,1.01903623,1.01903623,1.013774599,1.013774599,0.722846442,0.725237829,0.724042135,0.996702617,0.996702617,0.997608613,0.997608613,0.729166667,0.723797781,0.726482224,None,None,1,None,None,1,0.076551168,0.128421364,0.102486266,0.596093718,0.596093718,0.948129804,0.948129804,0.060494652,0.15615016,0.108322406,0.387413324,0.387413324,0.904344493,0.904344493,0.0673847,0.164192738,0.115788719,None,None,1,None,None,1
Kamishima-accuracy,eta=300.0,0.847921225,0.600242033,0.928976898,0.764609465,0.568645427,0.284545482,0.284545482,0.812348425,0.890156919,0.841077208,0.865617063,1.058353396,1.058353396,1.049079711,1.049079711,0.926904177,0.810091203,0.86849769,1.144197312,1.144197312,1.116812974,1.116812974,0.909972644,0.806563899,0.858268271,None,None,1,None,None,1,0.561946903,0.604083444,0.583015173,0.93024715,0.93024715,0.957863458,0.957863458,0.507042254,0.615819209,0.561430731,0.823362191,0.823362191,0.891223044,0.891223044,0.53358209,0.618630983,0.576106536,None,None,1,None,None,1,0.953231293,0.924519456,0.938875374,1.031055957,1.031055957,1.028711836,1.028711836,0.978283351,0.898373984,0.938328667,1.088948888,1.088948888,1.079909367,1.079909367,0.967862267,0.895843521,0.931852894,None,None,1,None,None,1,0.046768707,0.075480544,0.061124626,0.619612752,0.619612752,0.971288164,0.971288164,0.021716649,0.101626016,0.061671333,0.21369183,0.21369183,0.920090633,0.920090633,0.032137733,0.104156479,0.068147106,None,None,1,None,None,1,0.438053097,0.395916556,0.416984827,1.106427834,1.106427834,1.042136542,1.042136542,0.492957746,0.384180791,0.438569269,1.283140017,1.283140017,1.108776956,1.108776956,0.46641791,0.381369017,0.423893464,None,None,1,None,None,1,0.697802198,0.738069414,0.717935806,0.945442508,0.945442508,0.959732783,0.959732783,0.740740741,0.733595064,0.737167903,1.009740627,1.009740627,1.007145676,1.007145676,0.718592965,0.738329238,0.728461102,None,None,1,None,None,1,0.081147541,0.131022327,0.106084934,0.619341322,0.619341322,0.950125214,0.950125214,0.058081646,0.162711864,0.110396755,0.356960117,0.356960117,0.895369782,0.895369782,0.069003588,0.168217934,0.118610761,None,None,1,None,None,1
Kamishima-accuracy,eta=300.0,0.847224985,0.596844181,0.931639846,0.764242014,0.572001785,0.299769386,0.299769386,0.817340108,0.892081289,0.839805263,0.865943276,1.062247796,1.062247796,1.052276027,1.052276027,0.918736584,0.812895628,0.865816106,1.130202393,1.130202393,1.105840956,1.105840956,0.90494952,0.808109461,0.85652949,None,None,1,None,None,1,0.585585586,0.597924773,0.591755179,0.979363311,0.979363311,0.987660813,0.987660813,0.48655914,0.615811373,0.551185256,0.790110675,0.790110675,0.870747767,0.870747767,0.521023766,0.617706237,0.569365002,None,None,1,None,None,1,0.948547718,0.92841305,0.938480384,1.021687187,1.021687187,1.020134667,1.020134667,0.974385601,0.904967603,0.939676602,1.076707716,1.076707716,1.069417998,1.069417998,0.964712578,0.902621723,0.933667151,None,None,1,None,None,1,0.051452282,0.07158695,0.061519616,0.718738295,0.718738295,0.979865333,0.979865333,0.025614399,0.095032397,0.060323398,0.26953334,0.26953334,0.930582002,0.930582002,0.035287422,0.097378277,0.066332849,None,None,1,None,None,1,0.414414414,0.402075227,0.408244821,1.030688753,1.030688753,1.012339187,1.012339187,0.51344086,0.384188627,0.448814744,1.336429098,1.336429098,1.129252233,1.129252233,0.478976234,0.382293763,0.430634998,None,None,1,None,None,1,0.677083333,0.753678474,0.715380904,0.898371596,0.898371596,0.923404859,0.923404859,0.709803922,0.751693002,0.730748462,0.944273685,0.944273685,0.958110919,0.958110919,0.696821516,0.758961681,0.727891598,None,None,1,None,None,1,0.074493927,0.136925795,0.105709861,0.544045971,0.544045971,0.937568132,0.937568132,0.063539587,0.16550488,0.114522233,0.383913681,0.383913681,0.898034708,0.898034708,0.071741512,0.173714286,0.122727899,None,None,1,None,None,1
Kamishima-accuracy,eta=300.0,0.852098667,0.614042208,0.929380764,0.771711486,0.580266616,0.296663956,0.296663956,0.814699789,0.902266289,0.843901875,0.873084082,1.06916019,1.06916019,1.058364414,1.058364414,0.922767995,0.818541881,0.870654938,1.127331438,1.127331438,1.104226114,1.104226114,0.909385113,0.813980454,0.861682784,None,None,1,None,None,1,0.604761905,0.614906832,0.609834369,0.983501684,0.983501684,0.989855072,0.989855072,0.504347826,0.63190184,0.568124833,0.798142676,0.798142676,0.872445986,0.872445986,0.546153846,0.632201646,0.589177746,None,None,1,None,None,1,0.954242928,0.924702567,0.939472748,1.031945798,1.031945798,1.029540361,1.029540361,0.972683264,0.902724564,0.937703914,1.077497283,1.077497283,1.069958701,1.069958701,0.963397198,0.900317615,0.931857407,None,None,1,None,None,1,0.045757072,0.075297433,0.060527252,0.607684351,0.607684351,0.970459639,0.970459639,0.027316736,0.097275436,0.062296086,0.280818435,0.280818435,0.930041299,0.930041299,0.036602802,0.099682385,0.068142593,None,None,1,None,None,1,0.395238095,0.385093168,0.390165631,1.026344086,1.026344086,1.010144928,1.010144928,0.495652174,0.36809816,0.431875167,1.346521739,1.346521739,1.127554014,1.127554014,0.453846154,0.367798354,0.410822254,None,None,1,None,None,1,0.697802198,0.742367434,0.720084816,0.939968761,0.939968761,0.955434763,0.955434763,0.687747036,0.745545657,0.716646346,0.922474739,0.922474739,0.942201379,0.942201379,0.689320388,0.750763592,0.72004199,None,None,1,None,None,1,0.067479675,0.128118081,0.097798878,0.526699075,0.526699075,0.939361594,0.939361594,0.05730563,0.15534754,0.106326585,0.368886626,0.368886626,0.90195809,0.90195809,0.065464632,0.1625,0.113982316,None,None,1,None,None,1
Kamishima-DIavgall,eta=300.0,0.846926596,0.602290679,0.929274129,0.765782404,0.571971043,0.307132608,0.307132608,0.817199642,0.882845188,0.840951276,0.861898232,1.049817288,1.049817288,1.041893912,1.041893912,0.927562922,0.80826957,0.867916246,1.147591046,1.147591046,1.119293352,1.119293352,0.908709598,0.805199133,0.856954366,None,None,1,None,None,1,0.522321429,0.610051993,0.566186711,0.85619166,0.85619166,0.912269436,0.912269436,0.538674033,0.612903226,0.575788629,0.878889212,0.878889212,0.925770807,0.925770807,0.538175047,0.619548872,0.578861959,None,None,1,None,None,1,0.949586777,0.925380228,0.937483502,1.026158489,1.026158489,1.024206549,1.024206549,0.976174033,0.899913532,0.938043783,1.084742032,1.084742032,1.076260501,1.076260501,0.965301479,0.89765352,0.931477499,None,None,1,None,None,1,0.050413223,0.074619772,0.062516498,0.675601411,0.675601411,0.975793451,0.975793451,0.023825967,0.100086468,0.061956217,0.238053829,0.238053829,0.923739499,0.923739499,0.034698521,0.10234648,0.068522501,None,None,1,None,None,1,0.477678571,0.389948007,0.433813289,1.224980159,1.224980159,1.087730564,1.087730564,0.461325967,0.387096774,0.424211371,1.191758748,1.191758748,1.074229193,1.074229193,0.461824953,0.380451128,0.421138041,None,None,1,None,None,1,0.657303371,0.749334753,0.703319062,0.877182552,0.877182552,0.907968618,0.907968618,0.738636364,0.741773564,0.740204964,0.995770677,0.995770677,0.9968628,0.9968628,0.703163017,0.7509113,0.727037159,None,None,1,None,None,1,0.085191083,0.133511348,0.109351216,0.63808121,0.63808121,0.951679734,0.951679734,0.055778223,0.16789926,0.111838742,0.332212441,0.332212441,0.887878963,0.887878963,0.068094454,0.174282434,0.121188444,None,None,1,None,None,1
Kamishima-DIavgall,eta=300.0,0.845931967,0.593955831,0.932958651,0.763457241,0.572952964,0.311406322,0.311406322,0.820710384,0.888810198,0.838926174,0.863868186,1.059461756,1.059461756,1.049884024,1.049884024,0.923218673,0.808914387,0.86606653,1.14130579,1.14130579,1.114304287,1.114304287,0.908345753,0.804246848,0.8562963,None,None,1,None,None,1,0.551569507,0.597964377,0.574766942,0.922411984,0.922411984,0.95360513,0.95360513,0.518716578,0.606705936,0.562711257,0.854971984,0.854971984,0.912010642,0.912010642,0.539162113,0.608759843,0.573960978,None,None,1,None,None,1,0.952060555,0.929344367,0.940702461,1.024443241,1.024443241,1.022716188,1.022716188,0.975711312,0.906120671,0.940915991,1.076800633,1.076800633,1.069590641,1.069590641,0.966637906,0.903653654,0.93514578,None,None,1,None,None,1,0.047939445,0.070655633,0.059297539,0.678494306,0.678494306,0.977283812,0.977283812,0.024288688,0.093879329,0.059084009,0.258722433,0.258722433,0.930409359,0.930409359,0.033362094,0.096346346,0.06485422,None,None,1,None,None,1,0.448430493,0.402035623,0.425233058,1.115399898,1.115399898,1.04639487,1.04639487,0.481283422,0.393294064,0.437288743,1.223724094,1.223724094,1.087989358,1.087989358,0.460837887,0.391240157,0.426039022,None,None,1,None,None,1,0.683333333,0.760517799,0.721925566,0.898510638,0.898510638,0.922815534,0.922815534,0.734848485,0.756497175,0.74567283,0.971382986,0.971382986,0.97835131,0.97835131,0.718446602,0.762638718,0.74054266,None,None,1,None,None,1,0.081168831,0.13965822,0.110413526,0.58119623,0.58119623,0.941510611,0.941510611,0.060160428,0.172633254,0.116396841,0.348486902,0.348486902,0.887527174,0.887527174,0.070005534,0.180435769,0.125220652,None,None,1,None,None,1
Kamishima-DIavgall,eta=300.0,0.847125522,0.60241433,0.931071333,0.766742832,0.576096179,0.303688409,0.303688409,0.815835441,0.886428571,0.840767275,0.863597923,1.054309079,1.054309079,1.045661296,1.045661296,0.921841211,0.811647352,0.866744282,1.135765685,1.135765685,1.110193859,1.110193859,0.906798517,0.806956232,0.856877375,None,None,1,None,None,1,0.564315353,0.60636012,0.585337737,0.930660401,0.930660401,0.957955232,0.957955232,0.509043928,0.618982118,0.564013023,0.822388745,0.822388745,0.890061809,0.890061809,0.537261698,0.621295831,0.579278765,None,None,1,None,None,1,0.95340811,0.926979611,0.940193861,1.028510335,1.028510335,1.026428499,1.026428499,0.977894737,0.902286454,0.940090595,1.083796318,1.083796318,1.075608283,1.075608283,0.96828143,0.898954704,0.933618067,None,None,1,None,None,1,0.04659189,0.073020389,0.059806139,0.638066851,0.638066851,0.973571501,0.973571501,0.022105263,0.097713546,0.059909405,0.226225166,0.226225166,0.924391717,0.924391717,0.03171857,0.101045296,0.066381933,None,None,1,None,None,1,0.435684647,0.39363988,0.414662263,1.106810234,1.106810234,1.042044768,1.042044768,0.490956072,0.381017882,0.435986977,1.288538139,1.288538139,1.109938191,1.109938191,0.462738302,0.378704169,0.420721235,None,None,1,None,None,1,0.715789474,0.753336893,0.734563183,0.950158529,0.950158529,0.962452581,0.962452581,0.757692308,0.74875208,0.753222194,1.011940171,1.011940171,1.008940228,1.008940228,0.738095238,0.752891053,0.745493146,None,None,1,None,None,1,0.08677686,0.135083321,0.11093009,0.64239507,0.64239507,0.951693538,0.951693538,0.06382264,0.165735939,0.11477929,0.385086303,0.385086303,0.898086701,0.898086701,0.073655172,0.172698122,0.123176647,None,None,1,None,None,1
Kamishima-DIavgall,eta=300.0,0.851203501,0.611401044,0.930186434,0.770793739,0.580220795,0.310118721,0.310118721,0.817745947,0.901932713,0.843017212,0.872474962,1.069886475,1.069886475,1.058915501,1.058915501,0.927409639,0.813632314,0.870520976,1.139838749,1.139838749,1.113777325,1.113777325,0.916605527,0.806370495,0.861488011,None,None,1,None,None,1,0.566037736,0.615620886,0.590829311,0.919458304,0.919458304,0.950416849,0.950416849,0.540682415,0.624170616,0.582426515,0.866241378,0.866241378,0.916511799,0.916511799,0.557620818,0.626216078,0.591918448,None,None,1,None,None,1,0.962025316,0.924270931,0.943148124,1.040847747,1.040847747,1.037754385,1.037754385,0.977543382,0.900086505,0.938814944,1.086054925,1.086054925,1.077456877,1.077456877,0.970994086,0.894067797,0.932530941,None,None,1,None,None,1,0.037974684,0.075729069,0.056851876,0.501454517,0.501454517,0.962245615,0.962245615,0.022456618,0.099913495,0.061185056,0.224760609,0.224760609,0.922543123,0.922543123,0.029005914,0.105932203,0.067469059,None,None,1,None,None,1,0.433962264,0.384379114,0.409170689,1.128995434,1.128995434,1.049583151,1.049583151,0.459317585,0.375829384,0.417573485,1.22214389,1.22214389,1.083488201,1.083488201,0.442379182,0.373783922,0.408081552,None,None,1,None,None,1,0.727272727,0.743902439,0.735587583,0.977645306,0.977645306,0.983370288,0.983370288,0.757352941,0.740303541,0.748828241,1.023030283,1.023030283,1.0170494,1.0170494,0.744416873,0.74211165,0.743264262,None,None,1,None,None,1,0.074675325,0.129375277,0.102025301,0.577199342,0.577199342,0.945300048,0.945300048,0.057414698,0.160040363,0.108727531,0.358751361,0.358751361,0.897374335,0.897374335,0.064568638,0.169098911,0.116833775,None,None,1,None,None,1
Kamishima-DIavgall,eta=300.0,0.85150189,0.621073559,0.928372463,0.774723011,0.585189275,0.301321948,0.301321948,0.811226418,0.889700511,0.845480714,0.867590613,1.052301367,1.052301367,1.044219797,1.044219797,0.930875576,0.813501986,0.872188781,1.144281873,1.144281873,1.11737359,1.11737359,0.914893617,0.809704572,0.862299094,None,None,1,None,None,1,0.564655172,0.626806833,0.595731003,0.900843996,0.900843996,0.937848339,0.937848339,0.556818182,0.631530282,0.594174232,0.881696726,0.881696726,0.9252879,0.9252879,0.56635514,0.635858586,0.601106863,None,None,1,None,None,1,0.956024626,0.923461418,0.939743022,1.035262121,1.035262121,1.032563208,1.032563208,0.976231485,0.898403796,0.937317641,1.086628851,1.086628851,1.077827688,1.077827688,0.968786127,0.894091689,0.931438908,None,None,1,None,None,1,0.043975374,0.076538582,0.060256978,0.57455172,0.57455172,0.967436792,0.967436792,0.023768515,0.101596204,0.062682359,0.233950822,0.233950822,0.922172312,0.922172312,0.031213873,0.105908311,0.068561092,None,None,1,None,None,1,0.435344828,0.373193167,0.404268997,1.166540189,1.166540189,1.062151661,1.062151661,0.443181818,0.368469718,0.405825768,1.202763203,1.202763203,1.0747121,1.0747121,0.43364486,0.364141414,0.398893137,None,None,1,None,None,1,0.723756906,0.744924518,0.734340712,0.971584218,0.971584218,0.978832388,0.978832388,0.739622642,0.743603702,0.741613172,0.994646261,0.994646261,0.99601894,0.99601894,0.737226277,0.744529864,0.740878071,None,None,1,None,None,1,0.085016835,0.12596097,0.105488902,0.674945859,0.674945859,0.959055865,0.959055865,0.052173913,0.160620717,0.106397315,0.324826796,0.324826796,0.891553196,0.891553196,0.064732143,0.165064103,0.114898123,None,None,1,None,None,1
Kamishima-DIavgall,eta=300.0,0.847423911,0.603105096,0.928798727,0.765951911,0.57134475,0.279981597,0.279981597,0.808108303,0.895701198,0.839490446,0.867595822,1.06695818,1.06695818,1.056210752,1.056210752,0.928440367,0.808372642,0.868406504,1.14853017,1.14853017,1.120067725,1.120067725,0.914087645,0.802660017,0.858373831,None,None,1,None,None,1,0.537383178,0.609225413,0.573304295,0.882076101,0.882076101,0.928157764,0.928157764,0.514367816,0.617375231,0.565871524,0.83315266,0.83315266,0.896992585,0.896992585,0.537428023,0.620291311,0.578859667,None,None,1,None,None,1,0.9593361,0.922991952,0.941164026,1.039376451,1.039376451,1.036344148,1.036344148,0.977754962,0.897835498,0.93779523,1.089013483,1.089013483,1.079919465,1.079919465,0.969869244,0.892892644,0.931380944,None,None,1,None,None,1,0.0406639,0.077008048,0.058835974,0.528047412,0.528047412,0.963655852,0.963655852,0.022245038,0.102164502,0.06220477,0.217737445,0.217737445,0.920080535,0.920080535,0.030130756,0.107107356,0.068619056,None,None,1,None,None,1,0.462616822,0.390774587,0.426695705,1.183845722,1.183845722,1.071842236,1.071842236,0.485632184,0.382624769,0.434128476,1.269212616,1.269212616,1.103007415,1.103007415,0.462571977,0.379708689,0.421140333,None,None,1,None,None,1,0.701219512,0.741525424,0.721372468,0.945644599,0.945644599,0.959694088,0.959694088,0.733606557,0.738938053,0.736272305,0.992784922,0.992784922,0.994668504,0.994668504,0.725388601,0.741296519,0.73334256,None,None,1,None,None,1,0.078884462,0.133096191,0.105990327,0.592687601,0.592687601,0.945788271,0.945788271,0.055849306,0.166398714,0.11112401,0.335635443,0.335635443,0.889450592,0.889450592,0.065973173,0.173833065,0.119903119,None,None,1,None,None,1
